solo_KillDeathRatio,solo_WinRatio,solo_Rating,solo_DamagePg,solo_HealsPg,solo_KillsPg,solo_MoveDistancePg,solo_TimeSurvivedPg
7.0,0.0,1254.26,740.35,2.0,7.0,2855.1,1323.36
3.75,7.69,1440.58,353.3,0.85,3.46,2298.69,905.04
0.98,0.51,2367.93,121.77,1.0,0.98,1761.47,716.37
2.04,8.0,1702.96,247.51,1.4,1.88,3208.87,906.55
2.59,14.29,2423.4,261.54,2.13,2.22,5593.03,1451.71
1.05,0.0,2050.27,132.62,1.71,1.05,2304.81,856.65
2.75,12.5,2063.29,263.82,0.91,2.41,3623.48,1060.92
4.19,15.79,1999.9,378.13,2.84,3.53,4258.95,1369.47
0.71,0.0,1164.02,100.0,0.14,0.71,996.14,645.84
2.25,20.0,1372.13,186.28,0.2,1.8,3769.25,1070.45
1.69,5.21,2405.31,198.2,2.12,1.6,5188.22,1206.28
3.0,7.69,1867.77,340.69,2.65,2.77,3875.14,950.05
2.2,8.21,2524.32,250.37,1.6,2.01,3155.03,1063.58
2.0,16.67,1342.37,210.86,0.67,1.67,4692.32,1172.47
1.29,0.0,1623.72,149.41,1.57,1.29,1937.75,907.31
4.09,15.38,1722.65,387.69,1.77,3.46,3004.42,1192.24
1.39,3.72,2522.81,165.73,1.28,1.34,1961.42,820.7
7.0,50.0,1324.07,343.14,1.0,3.5,2897.6,1335.71
2.23,7.11,2608.49,242.04,3.55,2.08,5042.81,1421.76
2.25,4.3,2410.41,243.43,0.91,2.15,2611.02,1051.02
2.32,3.85,1772.39,262.16,1.31,2.23,2415.34,1105.4
2.72,10.0,1575.97,246.68,0.55,2.45,2876.84,911.05
2.47,11.63,1858.79,247.99,1.14,2.19,2346.51,877.85
0.78,1.84,2501.79,94.65,1.49,0.77,2969.77,1069.2
1.12,4.13,2434.21,141.26,1.83,1.07,5223.3,1270.33
1.58,5.56,2397.59,177.87,1.94,1.49,2256.46,1037.68
1.56,0.0,1999.46,181.02,1.94,1.56,2676.06,1043.15
0.98,3.53,2339.54,119.58,1.64,0.94,4528.45,1135.05
0.78,0.0,2167.77,98.91,1.42,0.78,1759.89,744.92
1.02,1.62,2368.6,130.04,0.94,1.0,2037.28,856.77
5.0,12.5,1522.2,443.47,2.5,4.38,4248.52,1087.25
5.67,50.0,1618.54,278.95,1.5,2.83,6549.32,1636.94
0.82,1.12,2523.63,106.72,3.45,0.82,5091.87,1326.59
0.78,0.72,2403.18,99.07,1.22,0.77,2421.84,872.6
3.13,15.06,2604.96,316.51,1.64,2.66,5280.49,1446.32
2.56,3.01,2356.87,274.84,1.93,2.48,2207.64,862.75
0.73,1.69,2500.59,92.61,1.11,0.72,2523.13,898.6
2.5,20.0,1432.38,280.1,1.4,2.0,5901.66,1386.07
1.37,1.64,2437.04,178.38,2.23,1.34,4898.69,1162.93
0.93,1.16,1714.2,128.18,1.06,0.92,2335.02,784.45
1.4,1.11,2437.35,165.18,4.82,1.39,4150.0,1080.61
2.24,10.0,2133.09,223.6,1.3,2.02,2314.54,771.35
1.2,2.74,2630.63,144.04,1.51,1.17,3164.76,996.22
3.57,10.39,2441.24,391.77,1.78,3.19,3379.28,1030.32
2.13,7.84,1901.21,226.34,1.0,1.96,2570.23,1071.17
1.06,2.99,1866.67,134.88,1.12,1.03,3189.93,951.11
1.52,7.41,1607.71,166.49,1.41,1.41,3185.57,891.91
1.3,1.54,2332.67,158.78,1.56,1.28,3085.12,807.32
1.0,2.38,2108.75,134.67,1.7,0.98,3321.91,1017.92
1.38,1.1,2046.61,158.93,1.29,1.36,2210.42,720.4
0.41,1.34,2508.88,58.32,1.76,0.41,4576.87,1218.47
3.43,19.23,2375.49,340.9,1.73,2.77,3635.83,1201.35
1.89,4.51,2393.69,206.53,1.76,1.8,2727.26,926.24
2.42,6.25,2258.88,274.79,1.95,2.27,3208.95,1144.96
1.88,20.0,1734.83,156.93,0.95,1.5,4279.39,1033.64
1.65,4.17,2312.09,215.39,1.71,1.58,2540.72,840.5
1.38,4.24,1790.39,151.38,1.6,1.32,3887.59,1059.58
1.56,9.9,2471.18,169.71,1.56,1.41,5222.84,1322.03
2.23,2.27,1910.66,253.77,1.7,2.18,2470.75,838.43
1.71,2.78,2441.81,199.64,2.4,1.67,3062.09,1013.63
0.93,3.2,2410.17,110.46,1.87,0.9,4840.07,1137.23
2.33,5.0,2396.41,232.41,1.59,2.21,2492.33,951.47
2.14,3.33,2537.45,249.45,1.95,2.07,2244.65,903.73
1.09,1.49,2446.13,143.8,0.98,1.07,3250.43,901.73
3.42,20.51,2417.3,286.6,1.9,2.72,4136.79,1172.09
0.91,1.4,2004.21,123.3,1.83,0.9,3058.1,974.49
1.24,3.51,2424.43,134.02,0.87,1.2,3535.8,919.05
2.97,8.93,2411.92,303.26,1.92,2.7,3092.27,930.86
1.29,2.4,2381.38,158.4,1.26,1.26,1770.3,796.96
3.14,8.65,2416.43,328.21,1.63,2.87,3078.54,1083.83
2.15,4.88,2081.18,230.15,1.2,2.05,2718.56,935.08
1.01,2.6,2203.14,118.97,1.21,0.99,3058.9,1080.64
1.81,1.53,1904.74,205.99,1.74,1.79,1686.7,689.83
1.48,9.52,2442.15,156.37,1.95,1.34,3918.54,1141.79
1.66,0.98,2217.39,197.39,1.24,1.65,2032.66,756.62
1.4,1.26,2505.27,167.23,1.85,1.38,2848.78,1009.94
1.14,0.0,1387.84,122.6,0.46,1.14,1886.24,799.0
0.8,1.22,2477.9,108.48,1.19,0.79,3145.52,947.47
4.0,7.69,1596.61,378.22,4.23,3.69,3090.16,1082.08
1.58,2.63,2469.96,194.95,1.28,1.54,4452.56,1169.65
2.06,6.25,2489.85,221.39,1.87,1.93,2932.31,1091.2
3.65,19.81,2424.22,344.03,2.18,2.92,6402.5,1375.29
2.64,9.17,2358.71,274.94,1.72,2.4,2900.45,982.22
3.8,16.67,1453.65,303.76,1.83,3.17,5645.87,1581.22
3.21,13.04,2067.68,310.98,1.42,2.79,3194.35,940.56
1.92,8.62,2316.46,191.29,1.62,1.76,4429.36,1159.77
2.15,4.31,2386.33,230.27,1.38,2.06,1459.68,696.5
4.52,13.54,2382.38,415.29,1.17,3.91,1919.68,875.58
0.95,0.0,1633.6,114.65,0.47,0.95,1844.68,806.57
2.57,4.55,1787.45,263.17,1.32,2.45,2777.94,1131.14
2.75,11.11,1391.94,241.59,0.89,2.44,3157.9,1138.96
1.19,6.29,2594.97,138.61,1.18,1.11,3696.88,1138.48
1.75,3.6,2534.35,209.35,1.6,1.69,3640.11,982.08
1.31,1.79,2470.13,152.84,2.34,1.29,1838.52,685.64
1.18,1.04,1687.21,135.15,0.76,1.17,2052.22,742.04
1.43,3.85,2417.78,164.07,1.07,1.38,3539.57,979.87
0.76,0.48,2477.07,105.09,2.97,0.75,3786.04,1089.51
1.93,5.91,2534.54,232.77,3.18,1.82,4604.68,1197.61
2.16,3.03,1400.6,220.33,1.18,2.09,3343.4,913.24
5.5,12.5,1875.99,502.35,2.5,4.81,2576.78,1086.6
4.96,10.71,2524.55,449.79,0.71,4.43,2324.35,1000.29
2.88,3.7,1581.33,280.14,0.93,2.78,2104.74,704.28
2.14,5.13,1733.97,253.51,1.77,2.03,2959.97,807.81
2.94,10.67,2414.7,317.61,2.15,2.63,5009.87,1303.3
2.02,5.71,1851.51,235.97,1.13,1.9,3258.64,920.61
5.0,12.5,1595.23,499.74,1.25,4.38,4533.84,1619.39
4.38,23.53,1978.67,365.18,2.06,3.35,5263.9,1461.01
4.79,9.68,1900.84,467.52,2.84,4.32,4988.26,1105.93
1.39,0.0,1925.08,186.76,1.27,1.39,4152.13,1083.63
1.59,3.77,2133.79,198.04,1.62,1.53,3143.48,1056.29
0.51,0.22,2540.1,66.46,1.06,0.51,3411.47,938.93
0.9,0.89,2274.63,118.97,1.3,0.89,2163.7,782.4
0.85,1.16,2408.7,114.42,2.25,0.84,4179.66,1026.29
2.5,7.22,2376.38,273.05,1.73,2.32,3286.28,1189.64
2.97,13.33,2255.63,302.37,3.31,2.58,5215.95,1291.65
10.0,100.0,1356.86,917.18,6.0,10.0,6925.33,1964.57
1.0,2.74,1638.88,116.9,1.03,0.97,2343.34,900.52
1.57,3.17,1979.23,185.31,1.19,1.52,1793.22,696.01
1.41,3.11,2222.08,172.1,2.65,1.37,2476.23,956.64
2.09,2.78,1706.99,218.54,0.64,2.03,1984.2,808.03
6.11,14.05,2279.27,563.67,1.13,5.25,3006.49,998.55
0.84,1.01,2476.28,105.53,1.45,0.83,3716.74,989.64
3.57,10.26,2177.66,352.16,1.46,3.21,4728.75,1131.58
1.24,0.45,2125.9,144.67,1.28,1.24,1819.82,607.92
1.19,3.19,2687.28,138.48,1.67,1.15,3274.16,842.6
2.18,7.41,2202.72,237.02,2.04,2.02,4557.6,1189.66
2.31,5.06,2282.58,261.99,2.85,2.19,4911.79,1085.43
0.75,0.0,1194.88,112.8,0.25,0.75,1895.21,656.32
1.0,0.0,1351.3,134.88,1.4,1.0,2502.05,940.32
1.5,1.69,1865.3,193.53,0.95,1.47,1896.82,900.96
1.38,5.47,2408.1,164.38,2.01,1.31,3857.12,1018.1
5.02,21.82,2028.11,393.09,1.98,3.93,2359.62,1144.0
2.88,21.88,1859.02,301.39,1.47,2.25,5311.96,1449.23
1.58,5.45,2366.65,180.75,2.27,1.49,3916.06,1252.49
1.92,4.44,2413.89,219.27,1.95,1.84,3623.41,1017.2
2.0,4.93,2413.57,226.73,1.55,1.9,4137.02,1255.78
2.1,11.11,2433.58,206.6,1.67,1.87,6313.44,1380.73
1.72,10.0,1503.23,174.68,0.65,1.55,3190.02,859.67
1.01,0.68,2418.23,123.92,1.03,1.0,1930.28,704.76
3.56,21.74,2011.81,310.05,3.7,2.78,4113.95,1471.37
1.75,2.9,2181.94,196.79,1.57,1.7,3075.36,959.38
0.89,1.57,2413.46,130.6,1.97,0.87,4302.92,1184.41
0.93,0.53,2455.8,120.65,0.98,0.92,2997.9,953.79
0.7,2.33,2413.31,89.05,1.2,0.68,4076.03,1114.96
4.0,0.0,1262.26,421.78,0.5,4.0,2332.41,1137.35
1.73,6.82,2196.92,214.13,1.91,1.61,4461.13,1240.61
2.39,7.32,2287.5,250.48,0.95,2.22,3515.02,1146.41
2.45,0.0,1467.22,265.57,1.25,2.45,2613.11,914.13
3.14,10.64,2366.99,320.04,1.98,2.81,2399.87,1042.71
2.56,10.0,1494.19,247.64,1.1,2.3,2212.52,1133.35
1.38,8.11,2007.89,141.33,0.78,1.27,2801.46,1029.53
1.32,0.81,2354.42,162.89,1.49,1.31,3063.03,913.92
1.76,7.55,2344.47,209.2,2.74,1.62,4153.48,1324.62
1.59,2.94,1759.19,196.75,1.24,1.54,2053.51,832.99
1.5,0.0,1223.51,161.95,0.75,1.5,2582.73,1191.67
1.72,6.2,2412.72,196.73,3.84,1.61,3704.13,1261.73
2.53,13.51,2389.71,250.58,2.24,2.19,4618.91,1420.28
3.58,17.39,2009.27,279.5,2.48,2.96,4056.02,1268.22
2.81,6.0,1764.09,306.97,0.98,2.64,3165.19,808.34
0.98,2.33,2498.34,119.3,1.78,0.95,4338.35,1047.52
3.31,6.35,1969.02,349.69,1.17,3.1,2562.91,968.5
1.05,1.48,2399.62,120.48,0.96,1.03,2406.33,875.71
3.29,7.46,2412.51,338.16,1.61,3.04,2685.13,987.49
2.67,5.6,2463.6,292.56,2.04,2.52,4152.59,1165.04
2.44,3.75,2004.07,248.82,1.45,2.35,3408.4,1010.45
1.13,3.36,2281.48,149.02,1.37,1.09,3667.76,1138.03
3.11,8.79,2310.61,311.24,1.69,2.84,3968.2,1038.15
0.87,1.27,2573.78,111.54,1.32,0.86,4299.61,962.33
5.5,33.33,1388.68,387.28,4.0,3.67,4805.52,1806.1
1.41,5.04,2611.64,153.41,6.78,1.34,3766.04,1311.86
3.5,9.09,1495.17,338.75,0.91,3.18,2010.06,970.21
1.67,0.0,1638.17,177.39,1.0,1.67,3127.03,985.36
1.12,4.44,1767.01,127.31,1.89,1.07,3178.13,958.18
0.0,0.0,1181.75,0.0,0.0,0.0,0.0,135.45
1.42,6.25,2099.32,153.56,1.8,1.33,2667.61,905.49
2.14,0.0,1450.07,262.95,1.36,2.14,3451.28,1178.38
1.98,2.27,1629.76,214.95,1.16,1.93,1554.98,720.52
0.9,0.0,2534.72,113.24,1.53,0.9,2708.39,949.42
1.77,0.0,2239.19,206.2,1.44,1.77,3702.98,1115.34
5.6,20.0,2012.86,468.02,1.64,4.48,3050.42,1007.21
1.61,4.25,2456.78,191.14,2.0,1.54,2480.03,951.42
0.9,0.54,2132.64,114.32,0.9,0.9,2354.21,806.53
4.0,33.33,1337.46,305.79,0.67,2.67,2928.8,1630.55
1.26,1.22,2388.74,168.26,2.09,1.24,4026.54,1130.26
2.56,11.11,2266.9,266.53,2.33,2.28,5102.05,1436.01
0.9,3.19,2439.34,110.76,1.56,0.87,2852.2,894.63
1.67,3.7,2264.47,202.2,1.38,1.61,2735.74,981.35
3.86,10.14,2373.67,383.99,1.91,3.47,3122.44,1008.39
1.53,5.56,1626.12,154.98,0.83,1.44,2983.84,1192.39
1.39,2.22,1992.83,165.85,2.04,1.36,4463.08,1168.99
2.71,12.5,1397.13,269.59,2.38,2.38,3709.69,885.55
1.37,2.67,2499.33,168.66,1.3,1.34,2974.19,1134.55
1.55,2.6,2249.42,172.31,1.45,1.51,1884.23,943.08
0.72,2.19,2368.15,98.26,1.21,0.7,2606.72,1008.18
3.61,8.33,1934.2,373.96,1.53,3.31,3671.15,967.52
2.15,0.0,1328.25,275.02,3.0,2.15,2319.93,1013.2
3.67,7.69,2015.88,394.91,1.28,3.38,3438.43,1063.48
2.69,11.11,1578.45,276.26,0.89,2.39,2224.07,849.2
2.88,6.62,2444.84,315.67,1.56,2.69,2342.2,758.76
1.91,8.33,2487.64,210.25,1.47,1.75,4705.2,1243.48
